Population Over Time,Occupied Land Capacity,All Land Capacity,Food Storage Over Time,Average Household Fertility,Average Age Over Time,Average Life Span Over Time,Accumulated Population,Gini Coefficients,Eigenvalue
322,102.86765878109604,102.86765878109604,15644.249966162984,1.4667100573587672,27.422360248447205,51.0,642,0.37507400600955476,
310,103.30336630400676,103.30336630400676,15694.568916243967,1.5322828367729846,27.509677419354837,52.0,642,0.4075354449910322,
301,100.7991584212966,105.64113319318201,13972.84943661618,1.556572038927182,27.777408637873755,53.0,642,0.4696222106098312,
296,107.22260289836062,108.11812553650232,15130.944104619317,1.538112290741578,28.39189189189189,51.6,642,0.3491544538032389,
293,107.58611068787273,109.05476764687018,16281.05818488236,1.479263737592378,29.14334470989761,53.666666666666664,642,0.3355220639861857,
289,109.83397412539394,111.85857137562147,16752.84881239298,1.451825812430177,29.847750865051903,51.5,642,0.3035170378409026,
281,113.18999012667663,115.75384945939732,17530.867119921826,1.654749723569544,30.231316725978647,52.5,642,0.3128209615555679,
302,120.87762882487058,120.87762882487058,17904.986231480903,1.4576603780462487,27.655629139072847,53.0,671,0.3398276926779953,
298,119.6285917557061,119.6285917557061,18184.316495832612,1.4670229588269854,28.322147651006713,53.5,671,0.3252669096132401,
296,120.09239611137492,120.09239611137492,17991.80928279597,1.3895654268148623,29.155405405405407,54.0,671,0.3397148276021261,
295,121.35657116792399,121.35657116792399,18303.651952519296,1.33004160055468,30.071186440677966,55.0,671,0.3446766019722903,
294,122.93303476863201,122.93303476863201,18580.63084941774,1.4330308248528663,31.006802721088434,50.0,671,0.3520098715330744,
290,124.66602060501967,124.66602060501967,18921.24664241087,1.3729713675334876,31.73103448275862,52.0,671,0.3600972833500649,
283,126.9242471958933,126.9242471958933,18586.969383358824,1.3904521950183095,32.25088339222615,52.142857142857146,671,0.39735267319462536,
276,129.58410699243905,129.58410699243905,18972.6209516097,1.3474847418755544,32.789855072463766,51.42857142857143,671,0.3968596652115542,
267,133.00592388961527,133.00592388961527,19441.49086849784,1.3288351127312696,33.176029962546814,52.0,671,0.4158618017746369,
259,137.44641452566736,137.44641452566736,19697.165079517712,1.3072157730069833,33.61389961389961,52.375,671,0.41704626222015456,
248,142.43050571403526,142.43050571403526,16044.99210058892,1.2901518335800573,33.850806451612904,51.81818181818182,671,0.45120983261808073,
243,147.34843549955588,147.34843549955588,19339.24070165855,1.2378128618367727,34.48148148148148,52.8,671,0.3707475112571642,
236,152.69072492228003,152.69072492228003,20959.24322473126,1.2062002070409528,34.983050847457626,52.285714285714285,671,0.37114435694960207,
227,158.70239163429721,158.70239163429721,20823.168273727195,1.1905398147704258,35.3215859030837,52.666666666666664,671,0.3770371823968863,
221,165.16904060352326,165.16904060352326,20338.6898000254,1.2636970130812126,35.886877828054295,52.333333333333336,671,0.33040766378882286,
215,172.03354062983792,172.03354062983792,20590.471399895137,1.206836471716058,36.44186046511628,52.833333333333336,671,0.3445056779438214,
212,179.14671677019334,179.14671677019334,20971.63055649234,1.1207278103321205,37.24528301886792,51.333333333333336,671,0.34252533918965095,
209,186.0229174477381,186.0229174477381,21675.79224536032,1.06870465893879,38.047846889952154,52.0,671,0.34696868211514725,
202,192.65577203758514,192.65577203758514,22425.202019310036,1.0542182373429931,38.59405940594059,52.142857142857146,671,0.34858810241187405,
193,199.7209461634436,199.7209461634436,22668.0511141292,1.1090371628611226,39.03626943005181,51.55555555555556,671,0.3705204228076085,
183,206.88987951548165,206.88987951548165,22492.612827879202,1.0972855606211467,39.404371584699454,51.6,671,0.31416112848465033,
176,214.69611251207544,214.69611251207544,19980.354241832178,1.0487231326765085,39.94318181818182,52.0,671,0.3064532189562529,
162,222.815400313765,222.815400313765,19726.61901545689,1.1061603493300989,40.06172839506173,51.142857142857146,671,0.35290254399724547,
144,220.82131644082094,232.28619040979427,19368.312485376166,1.2204368688165794,39.673611111111114,52.166666666666664,671,0.35439493030974745,
165,226.280723695564,243.5949790827965,16980.040324985923,0.9051821785369165,29.454545454545453,52.473684210526315,711,0.44550954255298525,
180,240.27502657640488,245.74502555740108,17131.52369362138,0.8313736136105769,24.13888888888889,52.30769230769231,739,0.46938928221754445,
163,214.1172860098576,242.39939635683413,14772.811555795844,0.8634577508514587,22.662576687116566,48.88235294117647,739,0.3795357143328404,
191,197.38890342740217,243.0894608521482,14119.327783970553,0.7144531677413252,19.06282722513089,30.857142857142858,774,0.37385916622558546,
199,185.95760897252197,232.43192640827442,12945.094458461936,0.6849778878600234,18.71356783919598,36.0,785,0.39464674900887037,
199,177.34245326530714,222.93313481168533,12322.27424741525,0.48098444182371947,19.155778894472363,37.0,788,0.42586028805094495,
197,169.89684359022905,216.60555642464473,11566.553443207344,0.5005692669640083,19.512690355329948,33.4,791,0.4517678181247313,
199,156.54972815092,212.8413471471546,10661.45512186736,0.44341984614041574,20.025125628140703,56.0,794,0.46468910485075127,
200,151.75340318349024,210.27925862389438,9445.229193735973,0.441201869398792,20.92,56.0,795,0.4720184339173509,
200,148.28348222285385,209.00888053262514,9117.188804834404,0.441192203993251,21.92,56.0,795,0.48161907089465933,
200,141.70323704051472,209.078571965353,7711.602994519756,0.2779134712727523,22.92,56.0,795,0.5561798166174942,
200,180.7153086285779,208.41687567198042,7201.609602791752,0.27805894044198726,22.67,50.0,800,0.6623161925103842,
199,197.56566108953484,209.05587384740014,13149.757063246454,0.2482990279549337,21.99497487437186,51.0,806,0.4983931298038832,
190,186.93421532233285,209.17463231177297,12813.08791248383,0.2600641328650313,21.11578947368421,51.27272727272727,808,0.4988545435990376,
195,198.21850765650217,209.4436125319928,16571.614167999698,0.5180283395285117,17.502564102564104,52.6,828,0.43312787240546485,
215,200.53765726499455,208.46576234073876,17233.22044698969,0.5675453931574684,15.786046511627907,53.5,852,0.42373494732321465,
226,191.67087804571523,203.32903779652688,16486.812029044828,0.5153628295179433,14.057522123893806,54.0,871,0.37541733347621836,
223,187.09357608679645,195.66774073768374,16665.79014279834,0.7571151675687288,14.515695067264573,55.333333333333336,871,0.34950961694738486,
245,180.03129847529613,189.99391617356162,15829.70343996554,0.7685104757070419,13.673469387755102,55.0,895,0.299643584050928,
258,175.0360801623438,179.86941632450203,13340.004103635281,0.8734780184273344,13.934108527131784,55.0,908,0.303477177584631,
258,162.71424684090115,168.60258291819463,14734.80898143538,0.9299419849639813,14.934108527131784,55.0,908,0.3283573771879241,
266,158.3073379347669,161.1918945836266,15486.781866853387,0.9124393783517036,15.454887218045112,55.0,916,0.37854542216380893,
266,149.78638256277097,153.18440251216487,14818.39440101162,1.1261828514462442,16.454887218045112,55.0,916,0.3953619311793084,
272,148.12735752894287,148.12735752894287,14730.692708662527,1.0962753338577194,17.06985294117647,55.0,922,0.39459897911756814,
272,143.52755149560886,143.52755149560886,14535.852485874342,1.1194352703793682,18.06985294117647,55.0,922,0.45432485108389814,
271,140.15852670173345,140.15852670173345,13499.705536497337,1.1027354277982864,18.95940959409594,49.0,922,0.45342963983414064,
264,138.44583890127234,138.44583890127234,13532.92214726122,1.2007532122035687,19.16287878787879,50.0,922,0.41274607024633775,
258,139.23137518463642,139.23137518463642,16651.568207994173,1.2600823770794527,19.44573643410853,51.0,922,0.3622151768120651,
252,141.6074987340004,141.6074987340004,14969.498510258305,1.4358229783388294,19.694444444444443,52.0,922,0.34889745078314344,
246,144.9379236899331,144.9379236899331,16737.717844993065,1.4824328229119172,19.90650406504065,53.0,922,0.3429881193771906,
245,148.93282980945435,148.93282980945435,19253.089019699913,1.6389860621006964,20.771428571428572,54.0,922,0.300679187861279,
243,153.19810443935035,153.19810443935035,19242.07262191209,1.682467154454467,21.497942386831276,55.0,922,0.31811485918100296,
243,157.49254066068755,157.49254066068755,19856.202410311664,1.7135065930867501,22.497942386831276,55.0,922,0.32022854400471085,
243,161.69170536505555,161.69170536505555,20561.981555093847,1.874504045732183,23.497942386831276,55.0,922,0.3357719839840667,
243,160.78525311518544,165.2706798372188,20648.425507727243,1.9217531085336423,24.497942386831276,55.0,922,0.32037671037549525,
243,167.4933157425747,168.4778890453673,22374.686876536078,1.98948857601273,25.497942386831276,55.0,922,0.32760387638718785,
243,167.45855640732873,169.01359251103756,23537.771969034427,2.0091365420135165,26.497942386831276,55.0,922,0.33701314877091215,
243,169.0161908774658,171.12457589806334,22028.579980388695,2.0882112146838385,27.497942386831276,55.0,922,0.305255219060534,
243,170.96471397707094,173.60984744705058,21501.26609236602,2.1368841690909792,28.497942386831276,55.0,922,0.29369439255172947,
304,176.08631889779988,176.08631889779988,21747.818001098218,1.616580048385723,23.57894736842105,55.0,983,0.3271346096439087,
304,159.43914335089087,159.43914335089087,21055.434933253888,1.5886831162443344,24.57894736842105,55.0,983,0.333715047416036,
304,148.98503722726852,148.98503722726852,19663.926347077926,1.5753624909501824,25.57894736842105,55.0,983,0.35309799224009336,
304,142.3515020064742,142.3515020064742,18653.838212340914,1.529272355429523,26.57894736842105,55.0,983,0.3844688208031569,
304,138.08815448044828,138.08815448044828,18207.426117880575,1.480262270431769,27.57894736842105,55.0,983,0.40265195325129094,
304,135.30545261043363,135.30545261043363,18063.69310186776,1.3559432463428176,28.57894736842105,55.0,983,0.41680722265415987,
304,133.45597467677104,133.45597467677104,15846.624015556625,1.256800202191053,29.57894736842105,55.0,983,0.38390794757172303,
304,132.20146231925267,132.20146231925267,15868.080475722902,1.2417748567184963,30.57894736842105,55.0,983,0.39826882939378105,
304,131.33179931278775,131.33179931278775,16000.35597203326,1.1205518650616053,31.57894736842105,55.0,983,0.4075802213406469,
304,130.71555689034471,130.71555689034471,16166.756591590429,1.043129228279432,32.578947368421055,55.0,983,0.4158619938782145,
304,130.26976622968786,130.26976622968786,13387.809096887075,0.9450929740453514,33.578947368421055,55.0,983,0.5127588769239567,
294,123.90473177270518,129.2380079394849,16214.810639881602,0.8721131208409131,34.054421768707485,50.0,983,0.4104476406403102,
287,130.33179470709024,131.22731709525365,20195.929702498837,0.8852167493826356,34.6794425087108,50.42857142857143,983,0.37516766673589963,
273,129.89986134722807,131.36851806374656,19649.571375474738,0.8317908480330647,34.853479853479854,51.785714285714285,983,0.37509311211564206,
259,133.51310114029772,135.53769815532067,18545.496988720628,1.1310946143873857,34.988416988416986,51.857142857142854,983,0.36107771583298764,
242,135.0120912026969,141.79347093382086,17737.912906278845,1.1421417855557918,34.82231404958678,52.588235294117645,983,0.37160972401570447,
266,148.4599519677716,149.5878298026943,18324.920357041843,0.945312433479092,30.01127819548872,52.76923076923077,1020,0.39765411012197877,
244,145.47020139993245,147.1642428998075,16846.538514670316,1.0251614198155754,29.024590163934427,53.04545454545455,1020,0.41792741217775836,
237,147.8973277637183,150.1405480185971,16844.30490196614,0.9834027980538625,29.358649789029535,52.57142857142857,1020,0.3992211223088184,
231,151.813357472744,154.58928111997642,16262.007717928018,1.2456142294241956,29.748917748917748,53.833333333333336,1020,0.43707506511327293,
262,159.3979570695106,159.3979570695106,16561.602200386063,1.0292858244363063,26.267175572519083,55.25,1055,0.4520567228503886,
261,155.3257285332629,155.3257285332629,15599.162639797183,0.9463112478685275,27.168582375478927,53.0,1055,0.43751875942049967,
260,153.46742407881078,153.46742407881078,14973.231399502338,0.9366057202520458,28.084615384615386,50.0,1055,0.4356478183404048,
254,152.97148490358285,152.97148490358285,14592.11679883067,0.8827629466788204,28.562992125984252,51.166666666666664,1055,0.4241487560527864,
251,154.2971379697495,154.2971379697495,14626.183102316894,0.8457813612429034,29.310756972111555,50.666666666666664,1055,0.4430587015623419,
245,156.45345890440362,156.45345890440362,14462.427905853134,0.830163816438666,29.816326530612244,50.5,1055,0.45285112502469027,
237,159.60008263778207,159.60008263778207,11756.285164902278,0.800256204457579,30.156118143459917,50.375,1055,0.4811758597776566,
229,163.01357596420462,163.01357596420462,13905.407503344682,0.8167666626666468,30.449781659388645,51.375,1055,0.4368146036633786,
211,168.21281624975128,168.21281624975128,15528.116899566141,0.8253758317669023,29.649289099526065,52.55555555555556,1055,0.41620740967938796,
191,176.5967531720753,176.5967531720753,15017.038615158563,0.7027155645932903,28.387434554973822,52.25,1055,0.43067440533411305,
176,160.07935593097622,187.10779196193036,11497.21998787159,1.0718107677259954,27.448863636363637,52.13333333333333,1055,0.47745865376637453,
202,192.1050012658758,196.96755753756747,13742.939907516015,0.9116864433341982,22.198019801980198,52.3,1091,0.44130784504357057,
192,192.00843766671173,195.43385084472408,17573.448760582167,0.9903563655930655,21.671875,52.5,1091,0.36185472785214906,
182,194.37010817908168,198.89275896175366,18963.20362739903,1.0311181788094614,21.85164835164835,37.6,1091,0.37630337295559363,
177,195.4388350877245,204.89213112326797,18783.94599122957,1.1755457505900686,22.01129943502825,52.6,1091,0.3758341888439911,
212,206.58802749635333,211.46634489665115,17968.975219289016,1.2036182574121976,18.19811320754717,53.75,1130,0.39071592077079864,
239,197.23346561319528,206.5303317274338,17973.006941518943,1.0661583788972193,16.359832635983263,53.333333333333336,1160,0.4188158629667782,
237,189.82860229701916,194.55787797475548,16304.354948457883,1.050940716933295,17.050632911392405,54.0,1160,0.4423295152707991,
237,180.00910065673963,185.7964980641439,15280.545157301227,1.0505643135330067,18.050632911392405,54.0,1160,0.44683014664086257,
249,177.12929178816046,180.28918887953282,14733.604586974605,1.0081293425310092,17.690763052208837,55.0,1174,0.503081864482332,
249,169.04666241920947,172.71176259784065,14257.721959196393,1.0214561905201363,18.690763052208837,55.0,1174,0.5246557269329916,
254,142.17730310395638,167.99673541667858,10803.346875495874,0.9716026859087954,19.30314960629921,55.0,1179,0.5818491123210867,
270,160.3550322781595,162.25856548602866,13701.939559930483,0.9184264792063408,19.1,55.0,1195,0.552479754656255,
270,151.07367137926408,153.52009859089716,16195.824264311308,0.9600106193358829,20.1,55.0,1195,0.5112898711055786,
270,145.42493571767113,148.39797011295522,16456.316734007625,0.8084459406400748,21.1,55.0,1195,0.5351249916138886,
270,142.0823942495307,145.56623761295626,12264.00796666536,0.8636467088004428,22.1,55.0,1195,0.5811021914857881,
284,138.39618608065334,142.97021744429907,12667.5284358118,0.8662185055005543,21.961267605633804,55.0,1209,0.5337966647734418,
284,136.23544180521233,137.29643532132155,16423.696589546555,0.8199899654374208,22.961267605633804,55.0,1209,0.43248895714353525,
284,130.54738537123697,132.17654908186293,18428.931575050734,0.8574823807703783,23.961267605633804,55.0,1209,0.4089411174442644,
284,128.4014538529421,130.58174265224926,17330.87481858041,0.9288999326879646,24.961267605633804,55.0,1209,0.47168804607660614,
272,127.53282223397177,130.24770236929973,17906.933484118203,1.2105759312580247,24.90073529411765,50.0,1209,0.4539707508586084,
285,132.82395583796702,132.82395583796702,18420.355223727038,1.1424016132728276,23.645614035087718,51.0,1228,0.4715037218641945,
275,131.65365591349027,131.65365591349027,16780.00679299102,1.1727138277905005,23.650909090909092,52.0,1228,0.47110502149486533,
256,132.75724789774202,132.75724789774202,15685.435283091041,1.3308364507304926,22.546875,53.0,1228,0.4384232466701189,
247,136.95277915746786,136.95277915746786,15815.699790101884,1.492838712203993,22.437246963562753,54.0,1228,0.4611046364634093,
243,141.94485789752974,141.94485789752974,14891.92342057764,1.6275459827405614,22.91769547325103,55.0,1228,0.45679550691945675,
242,146.7092581028085,146.7092581028085,14690.759472834408,1.710002191047152,23.785123966942148,56.0,1228,0.468226412939286,
242,150.767172052937,150.767172052937,17217.67845796174,1.7226297517908027,24.785123966942148,56.0,1228,0.43808425307708826,
242,154.91591978437864,154.91591978437864,18227.83699934938,1.780922802583099,25.785123966942148,56.0,1228,0.4224302188929834,
242,158.98974861044735,158.98974861044735,18240.895634981553,1.704491781722189,26.785123966942148,56.0,1228,0.41040448819863934,
242,162.89818887248154,162.89818887248154,19030.69853492696,1.6524188696583841,27.785123966942148,56.0,1228,0.41543767602441056,
242,166.59612828605657,166.59612828605657,17291.420527841594,1.7306292920097248,28.785123966942148,56.0,1228,0.4681154241762579,
242,169.50204542781987,169.50204542781987,19943.016888449314,1.739708854070691,29.785123966942148,56.0,1228,0.3903449766010237,
242,172.7555788171635,172.7555788171635,22015.74701279809,1.738743827438962,30.785123966942148,56.0,1228,0.38705839920672785,
242,175.99317745817532,175.99317745817532,21073.65632895858,1.5656496364918853,31.785123966942148,56.0,1228,0.37436713867835175,
242,179.06898671464214,179.06898671464214,21028.27429811999,1.558572295634584,32.78512396694215,56.0,1228,0.3652582777971218,
237,181.99015705195777,181.99015705195777,21314.036598316263,1.5847677347309708,33.44303797468354,50.0,1228,0.38193972481456157,
233,185.5744483973995,185.5744483973995,22036.068500765487,1.6246333059392624,34.1587982832618,51.0,1228,0.3810847668281543,
220,189.5723094827699,189.5723094827699,21383.883017567543,1.678785303075436,34.163636363636364,52.0,1228,0.4197153950489155,
213,194.31259517623627,194.31259517623627,21564.83660799957,1.583969526268515,34.57746478873239,53.0,1228,0.39803083918997245,
204,191.89368032513184,199.69563195637016,20927.566428492628,1.5801926055922906,34.88235294117647,51.333333333333336,1228,0.4574010779473782,
193,203.67324920772072,205.21173557752377,22344.451616385424,1.611799355200792,34.93782383419689,52.45454545454545,1228,0.44922024075380157,
185,199.632588401699,209.2191145885086,20557.28047859314,1.7034808005572943,35.22162162162162,52.5,1228,0.4171963338377128,
175,211.13290761685477,215.30103700955408,21978.935804532462,1.7721991453042916,35.26285714285714,53.0,1228,0.40677253025681925,
173,215.1851316161008,220.4282171270191,22043.728813786525,1.6696843965856814,36.05780346820809,54.0,1228,0.3950642180252635,
237,215.04592575365143,226.5276661787732,20965.525883527807,1.0022738772249338,26.354430379746834,55.0,1295,0.4033765201429557,
237,208.84348188470574,213.99631914262386,20567.37644768566,0.966102061325146,27.354430379746834,55.0,1295,0.3857639809396929,
258,201.80299466291174,204.34502019801678,18991.062160423688,0.8862168370014454,26.046511627906977,55.0,1316,0.4172946996490801,
258,189.0083020271873,192.07406679623918,17607.141257200605,0.8554943700132096,27.046511627906977,55.0,1316,0.4239757635240364,
257,180.063476969724,183.6372687957043,16838.34582341721,0.7482421466479123,28.140077821011673,4.0,1316,0.444819253328441,
271,177.87875865633285,177.87875865633285,15574.549916852384,0.5068897168110158,27.634686346863468,4.0,1330,0.4741789851505474,
263,169.1807720638402,169.1807720638402,14100.27572508979,0.4804929139183238,27.984790874524716,50.0,1330,0.4825553492243974,
260,164.7703583350686,164.7703583350686,13830.908429537516,0.48915723351400847,28.73076923076923,51.0,1330,0.4873513720931244,
250,162.89437294938475,162.89437294938475,12394.373621039862,0.4702795059153894,28.84,52.0,1330,0.400595105819632,
242,163.76367985792956,163.76367985792956,8577.26485016881,0.4305435269760778,29.074380165289256,53.0,1330,0.40965296532913525,
234,156.14600999033271,165.73108972835,8462.032833699903,0.29173950612648675,29.324786324786324,52.0,1330,0.5148135732254007,
231,160.79931378891774,168.20262330720502,12767.266130824537,0.26675677174954526,27.87878787878788,50.46153846153846,1340,0.46201386400987393,
215,166.37874798488338,169.10090756849132,15870.217813140787,0.280117400042797,27.18139534883721,51.6875,1340,0.44082257397320446,
200,161.45657566314554,171.89829960442117,16274.220000011363,0.28274843243154996,26.35,52.6,1340,0.3872958890956484,
187,173.28954634948627,179.5297261143531,17957.88605671077,0.8224672531765465,25.55614973262032,53.15384615384615,1340,0.3920682491892022,
207,175.55322152359318,185.9986293992089,16924.622271397744,0.6098723149674822,21.41062801932367,53.4,1370,0.4211332059851536,
229,179.98239963843912,187.94733717760332,17876.71774536337,0.6692536383462102,19.349344978165938,52.0,1396,0.3857859105483993,
223,176.10328547703517,182.6861876249883,18205.206473276023,0.6951783005556552,19.493273542600896,52.166666666666664,1396,0.37906202931746513,
241,175.76438203534732,180.49158196885233,16290.386530712349,0.6134376964606467,17.414937759336098,53.285714285714285,1421,0.4220382055099871,
232,167.73136276896213,173.516746704462,15845.809083560767,1.076981231852624,17.094827586206897,52.44444444444444,1421,0.43498615349464553,
245,167.7824431668932,170.97013852819433,15470.322694048396,0.9495799014841455,16.68979591836735,54.5,1436,0.4688631228973674,
246,165.88939913619066,165.88939913619066,13400.520305257896,1.0092865907670958,16.422764227642276,49.0,1443,0.48467480115853373,
238,161.86287082119034,161.86287082119034,13855.349236626093,1.0845878559284559,16.22689075630252,53.0,1443,0.49006630603729484,
235,161.48577197669192,161.48577197669192,13764.826129542813,1.0561729463530036,16.782978723404256,52.0,1443,0.5044308126157122,
234,162.8180601258374,162.8180601258374,12735.297628386714,1.1468931968834213,17.653846153846153,48.0,1443,0.5258550817034451,
233,158.76325634038264,164.88103087015443,11847.529138442116,1.1862897908449839,18.50214592274678,54.0,1443,0.5828805325665838,
227,160.11841154280586,166.4059080595981,11628.229550185331,1.1691389046278098,18.629955947136565,52.5,1443,0.5591799922770694,
224,159.07457423711358,169.0667089234039,14840.974541237423,1.2626321622128376,19.209821428571427,51.0,1443,0.4759710696932274,
219,165.17879851806885,171.4062469034528,14906.961031817711,1.2909325619915162,19.484018264840184,52.0,1443,0.4332990873576432,
216,163.89577958818882,171.73640452201124,18228.328255748096,1.3650212410627776,20.03240740740741,53.0,1443,0.398343671771493,
245,165.88873187021682,176.0734603743672,17499.70860201429,1.4106401840463723,18.102040816326532,54.0,1474,0.45615715803207796,
268,169.45462900604687,173.5561760572026,18620.471550009494,1.2683409701627273,17.46268656716418,54.0,1497,0.40951151893963916,
285,161.84333786539753,163.51216900260852,20384.29967302585,1.2887763400281471,17.36140350877193,54.0,1514,0.4178966004379258,
285,149.80166763215837,152.02043383525302,19060.239467976342,1.3003799349110987,18.36140350877193,54.0,1514,0.4098190975428205,
285,142.07146937209353,144.82367258909537,17814.648959099643,1.3194165751248403,19.36140350877193,54.0,1514,0.4348126841416161,
293,140.3173682347728,140.3173682347728,17551.487833459327,1.4280516914898218,19.805460750853243,54.0,1522,0.47326905932023094,
293,135.3501700381414,135.3501700381414,16146.71714555005,1.3847561242717985,20.805460750853243,54.0,1522,0.466985571082354,
293,131.90546936157662,131.90546936157662,16676.583027530134,1.4934037956978894,21.805460750853243,54.0,1522,0.4842587184844187,
293,129.50101792773583,129.50101792773583,17037.319445914633,1.5126676696765948,22.805460750853243,54.0,1522,0.5038789070966452,
293,127.81476948800079,127.81476948800079,15215.964221552733,1.3999660089627437,23.805460750853243,54.0,1522,0.4885001191647206,
293,126.62831742726493,126.62831742726493,12367.116735588908,1.428961333585421,24.805460750853243,54.0,1522,0.5390222054837172,
293,125.24592134960851,125.24592134960851,14177.27074901787,1.3703967975660447,25.805460750853243,54.0,1522,0.4960378204933002,
293,124.59167149501872,124.59167149501872,15891.356351823473,1.3929435126720193,26.805460750853243,54.0,1522,0.44387154672858614,
293,124.82381559049779,124.82381559049779,18515.83336037586,1.4055977014994754,27.805460750853243,54.0,1522,0.398124076181188,
293,125.73996514588781,125.73996514588781,19425.55617560725,1.3315420489511536,28.805460750853243,54.0,1522,0.39737178546643304,
293,126.87898288158415,126.87898288158415,18496.592965826145,1.3872339963574827,29.805460750853243,54.0,1522,0.4163324408033628,
293,127.63617064164694,127.63617064164694,20204.386461867085,1.4184259431683148,30.805460750853243,54.0,1522,0.4122712198240374,
293,128.6012129562258,128.6012129562258,20158.082377128136,1.3776398222497352,31.805460750853243,54.0,1522,0.40732479567863955,
293,129.5658138975301,129.5658138975301,20691.105207774268,1.3748971997029602,32.80546075085324,54.0,1522,0.4147958807608372,
293,130.4658845644513,130.4658845644513,20166.543419893045,1.3412325409358097,33.80546075085324,54.0,1522,0.40534889844469596,
283,131.2860444710836,131.2860444710836,19725.41226358889,1.41002077974238,34.26855123674912,50.0,1522,0.4471505806006012,
274,133.9243495263414,133.9243495263414,20747.181014592636,1.508812617030623,34.75182481751825,51.0,1522,0.4248368616091592,
259,137.86323134509442,137.86323134509442,18543.34137238417,1.5336921932782523,34.84942084942085,51.333333333333336,1522,0.4298823115397035,
235,143.14656118150276,143.14656118150276,19591.74792666173,1.6941470280346629,34.14042553191489,52.583333333333336,1522,0.43077826429383675,
226,151.45298428305918,151.45298428305918,20104.142685806983,1.6705798379085322,34.424778761061944,53.111111111111114,1522,0.446386414785992,
210,159.93995748867306,159.93995748867306,18431.17197461598,1.6580506430753528,33.976190476190474,54.4375,1522,0.44234113717189477,
206,169.2613494914124,169.2613494914124,18443.63972721685,1.7137169529715632,34.63592233009709,52.5,1522,0.42498550428037474,
200,178.21973139467326,178.21973139467326,18999.311548378148,1.6813705565177401,35.1,53.5,1522,0.4313879809222502,
196,187.22521888219023,187.22521888219023,18609.491938349252,1.7247541914945783,35.755102040816325,53.0,1522,0.42060680427149033,
195,196.00871805978707,196.00871805978707,19463.49565142098,1.5121581970698204,36.666666666666664,54.0,1522,0.41317605256804785,
192,204.20389652758666,204.20389652758666,20216.383079056788,1.3371012741510386,37.395833333333336,55.0,1522,0.40825291759161103,
190,212.16247367306167,212.16247367306167,20906.67556445068,1.3086897375790778,38.27368421052632,50.0,1522,0.41053149800697847,
188,219.80070067140073,219.80070067140073,21473.958683657107,1.2342004471589918,39.148936170212764,51.0,1522,0.41136085818647616,
188,227.13361961547844,227.13361961547844,22061.012595407563,1.243683032874423,40.148936170212764,51.0,1522,0.4140905323074769,
185,227.77717074627793,233.85142560838085,22264.54377778048,1.0234617273268554,40.956756756756754,53.0,1522,0.39628175132595594,
178,238.9893044809701,240.52603273701592,20908.82476137046,0.9055567827026506,41.59550561797753,51.142857142857146,1522,0.39757229014823364,
171,243.42516523934034,245.51579164770476,22192.04230684725,0.901749540971556,42.25730994152047,50.857142857142854,1522,0.39347943091894516,
158,249.68476365610826,252.31267127222173,21922.891590235515,0.9249228473676742,42.56962025316456,51.61538461538461,1522,0.41757166976533555,
132,239.23669005163245,260.78390565562654,20063.088837253745,1.1124052988088735,41.90909090909091,52.0,1522,0.3938093893543903,
164,270.45914897953935,272.07687435268457,18442.634896632804,0.7141875724357291,32.28658536585366,52.714285714285715,1561,0.45069701698174797,
149,259.25360229702756,272.47396758479556,16636.63531443603,0.6746605985865128,31.375838926174495,52.266666666666666,1561,0.5239569829738194,
176,260.95792765545366,275.73403747450647,16224.556246250086,0.5210961423856463,24.676136363636363,53.44444444444444,1597,0.5118734330684328,
200,244.93855100009006,268.8414465754078,16710.595956383648,0.46066045912500075,20.745,52.857142857142854,1628,0.5014092495605098,
199,214.5350025049233,253.07066498721096,15725.043099442866,0.46297512912353656,19.969849246231156,41.666666666666664,1636,0.49586281922135506,
197,204.87947357721583,240.61457357277183,13720.589427158184,0.33456806965652697,20.101522842639593,53.25,1638,0.5101774707156288,
196,197.3407556807556,231.8893523513665,12291.345456487097,0.2551291957401193,20.928571428571427,55.0,1638,0.5394557565035303,
194,192.35814401815512,226.29551511355774,11566.310855937236,0.19716424418568246,21.582474226804123,55.5,1638,0.5636629391411417,
194,188.55765316583182,223.30020818435815,10237.871771694112,0.19715499267722597,22.29381443298969,56.0,1639,0.5713943129042361,
194,188.12455009142192,222.0871441168658,9659.05490282481,0.19716209903676074,23.29381443298969,56.0,1639,0.5990301285200145,
194,130.557631205363,221.68285805349274,6298.942648967722,0.10241719489418676,24.29381443298969,56.0,1639,0.6915780444861627,
190,207.62936816190063,219.5366475090638,7460.271717465676,0.05449371128518561,24.510526315789473,50.0,1640,0.694731541173222,
184,208.4262809626784,218.05649597383083,10739.925603905074,0.01800662065217384,24.41304347826087,50.714285714285715,1641,0.6257057971564903,
173,188.33569696329232,217.60522592273443,14524.84283390358,0.019151550289017345,23.173410404624278,51.30769230769231,1643,0.5406387691400416,
173,204.7107984124402,219.7998073203214,12941.80873249985,0.34007605422295495,19.91329479768786,52.642857142857146,1657,0.47077096606855895,
167,192.4709586692954,220.7135309321259,15025.170547699272,0.33776518678326933,16.592814371257486,47.05555555555556,1669,0.40823142853833594,
171,204.13339083865276,223.17328518145877,17773.98522079239,0.6089252262805096,13.461988304093568,45.42857142857143,1687,0.43162941065254773,
